subj,trial,map,option1,option2,chosen_object,unchosen_object,chosen_value,unchosen_value,decision
105,46,1,2,1,2,1,4.89356064113839,0.759511501145757,1
105,47,1,10,7,7,10,90.3707077873196,4.89356064113839,2
105,48,1,9,12,9,12,70.8751717969681,17.884245506376,1
105,49,1,12,7,7,12,90.3707077873196,17.884245506376,2
105,50,1,6,12,12,6,17.884245506376,43.594028762536,2
105,51,2,4,9,9,4,19.0043934374881,1.67308660338568,2
105,52,2,7,9,7,9,1.88923160081495,19.0043934374881,1
105,53,2,9,4,4,9,1.67308660338568,19.0043934374881,2
105,54,2,2,8,8,2,16.1621192465339,16.1621192465339,2
105,55,2,1,7,1,7,44.4858066222941,1.88923160081495,1
105,56,2,2,10,10,2,50.2328997724974,16.1621192465339,2
105,57,2,10,9,10,9,50.2328997724974,19.0043934374881,1
105,58,2,2,10,10,2,50.2328997724974,16.1621192465339,2
105,59,2,5,3,3,5,50.2328997724975,2.61214098539182,2
105,60,2,2,4,2,4,16.1621192465339,1.67308660338568,1
105,61,1,1,10,10,1,4.89356064113839,0.759511501145757,2
105,62,1,6,1,6,1,43.594028762536,0.759511501145757,1
105,63,1,9,8,9,8,70.8751717969681,43.594028762536,1
105,64,1,1,3,3,1,11.0002740485006,0.759511501145757,2
105,65,1,12,10,12,10,17.884245506376,4.89356064113839,1
105,66,1,7,10,7,10,90.3707077873196,4.89356064113839,1
105,67,1,8,9,9,8,70.8751717969681,43.594028762536,2
105,68,1,9,12,9,12,70.8751717969681,17.884245506376,1
105,69,1,1,4,4,1,14.0261042959477,0.759511501145757,2
105,70,1,3,12,12,3,17.884245506376,11.0002740485006,2
105,71,2,3,11,11,3,100,50.2328997724975,2
105,72,2,1,7,1,7,44.4858066222941,1.88923160081495,1
105,73,2,4,5,4,5,1.67308660338568,2.61214098539182,1
105,74,2,8,4,8,4,16.1621192465339,1.67308660338568,1
105,75,2,9,1,1,9,44.4858066222941,19.0043934374881,2
105,76,2,8,1,1,8,44.4858066222941,16.1621192465339,2
105,77,2,11,5,11,5,100,2.61214098539182,1
105,78,2,11,2,11,2,100,16.1621192465339,1
105,79,2,11,9,11,9,100,19.0043934374881,1
105,80,2,4,10,10,4,50.2328997724974,1.67308660338568,2
105,81,1,9,2,9,2,70.8751717969681,4.89356064113839,1
105,82,1,7,4,7,4,90.3707077873196,14.0261042959477,1
105,83,1,10,2,10,2,4.89356064113839,4.89356064113839,1
105,84,1,12,6,6,12,43.594028762536,17.884245506376,2
105,85,1,4,10,4,10,14.0261042959477,4.89356064113839,1
105,86,1,8,7,7,8,90.3707077873196,43.594028762536,2
105,87,1,8,2,8,2,43.594028762536,4.89356064113839,1
105,88,1,10,3,3,10,11.0002740485006,4.89356064113839,2
105,89,1,2,8,8,2,43.594028762536,4.89356064113839,2
105,90,1,2,8,8,2,43.594028762536,4.89356064113839,2
105,91,2,1,10,10,1,50.2328997724974,44.4858066222941,2
105,92,2,7,3,7,3,1.88923160081495,50.2328997724975,1
105,93,2,11,9,11,9,100,19.0043934374881,1
105,94,2,4,8,8,4,16.1621192465339,1.67308660338568,2
105,95,2,5,3,3,5,50.2328997724975,2.61214098539182,2
105,96,2,3,5,3,5,50.2328997724975,2.61214098539182,1
105,97,2,3,8,3,8,50.2328997724975,16.1621192465339,1
105,98,2,7,2,2,7,16.1621192465339,1.88923160081495,2
105,99,2,5,11,11,5,100,2.61214098539182,2
105,100,2,3,4,3,4,50.2328997724975,1.67308660338568,1
106,1,2,7,1,7,1,1.88923160081495,44.4858066222941,1
106,2,2,11,8,8,11,16.1621192465339,100,2
106,3,2,10,11,11,10,100,50.2328997724974,2
106,4,2,2,10,2,10,16.1621192465339,50.2328997724974,1
106,5,2,9,2,9,2,19.0043934374881,16.1621192465339,1
106,6,2,8,5,5,8,2.61214098539182,16.1621192465339,2
106,7,2,1,7,1,7,44.4858066222941,1.88923160081495,1
106,8,2,9,4,4,9,1.67308660338568,19.0043934374881,2
106,9,2,1,2,1,2,44.4858066222941,16.1621192465339,1
106,10,2,11,1,11,1,100,44.4858066222941,1
106,11,1,2,10,10,2,4.89356064113839,4.89356064113839,2
106,12,1,3,10,3,10,11.0002740485006,4.89356064113839,1
106,13,1,9,2,2,9,4.89356064113839,70.8751717969681,2
106,14,1,2,12,12,2,17.884245506376,4.89356064113839,2
106,15,1,1,8,8,1,43.594028762536,0.759511501145757,2
106,16,1,4,3,4,3,14.0261042959477,11.0002740485006,1
106,17,1,8,7,7,8,90.3707077873196,43.594028762536,2
106,18,1,3,7,3,7,11.0002740485006,90.3707077873196,1
106,19,1,10,6,6,10,43.594028762536,4.89356064113839,2
106,20,1,2,10,10,2,4.89356064113839,4.89356064113839,2
106,21,2,1,8,1,8,44.4858066222941,16.1621192465339,1
106,22,2,11,5,11,5,100,2.61214098539182,1
106,23,2,2,1,1,2,44.4858066222941,16.1621192465339,2
106,24,2,2,4,2,4,16.1621192465339,1.67308660338568,1
106,25,2,10,11,11,10,100,50.2328997724974,2
106,26,2,5,4,5,4,2.61214098539182,1.67308660338568,1
106,27,2,8,11,11,8,100,16.1621192465339,2
106,28,2,10,2,10,2,50.2328997724974,16.1621192465339,1
106,29,2,7,3,3,7,50.2328997724975,1.88923160081495,2
106,30,2,9,7,9,7,19.0043934374881,1.88923160081495,1
106,31,1,1,12,12,1,17.884245506376,0.759511501145757,2
106,32,1,6,7,7,6,90.3707077873196,43.594028762536,2
106,33,1,1,7,7,1,90.3707077873196,0.759511501145757,2
106,34,1,10,1,10,1,4.89356064113839,0.759511501145757,1
106,35,1,10,2,2,10,4.89356064113839,4.89356064113839,2
106,36,1,7,6,7,6,90.3707077873196,43.594028762536,1
106,37,1,9,10,9,10,70.8751717969681,4.89356064113839,1
106,38,1,10,4,4,10,14.0261042959477,4.89356064113839,2
106,39,1,10,12,12,10,17.884245506376,4.89356064113839,2
106,40,1,2,6,6,2,43.594028762536,4.89356064113839,2
106,41,2,5,3,3,5,50.2328997724975,2.61214098539182,2
106,42,2,4,3,3,4,50.2328997724975,1.67308660338568,2
106,43,2,5,4,4,5,1.67308660338568,2.61214098539182,2
106,44,2,4,10,10,4,50.2328997724974,1.67308660338568,2
106,45,2,1,10,10,1,50.2328997724974,44.4858066222941,2
106,46,2,7,8,8,7,16.1621192465339,1.88923160081495,2
106,47,2,8,4,8,4,16.1621192465339,1.67308660338568,1
106,48,2,4,7,7,4,1.88923160081495,1.67308660338568,2
106,49,2,3,11,11,3,100,50.2328997724975,2
106,50,2,3,5,3,5,50.2328997724975,2.61214098539182,1
106,51,1,8,1,8,1,43.594028762536,0.759511501145757,1
106,52,1,8,7,7,8,90.3707077873196,43.594028762536,2
106,53,1,6,8,8,6,43.594028762536,43.594028762536,2
106,54,1,4,6,6,4,43.594028762536,14.0261042959477,2
106,55,1,12,2,12,2,17.884245506376,4.89356064113839,1
106,56,1,4,9,9,4,70.8751717969681,14.0261042959477,2
106,57,1,12,9,9,12,70.8751717969681,17.884245506376,2
106,58,1,8,10,8,10,43.594028762536,4.89356064113839,1
106,59,1,4,2,2,4,4.89356064113839,14.0261042959477,2
106,60,1,6,3,6,3,43.594028762536,11.0002740485006,1
106,61,2,3,9,3,9,50.2328997724975,19.0043934374881,1
106,62,2,8,3,3,8,50.2328997724975,16.1621192465339,2
106,63,2,10,9,10,9,50.2328997724974,19.0043934374881,1
106,64,2,7,11,11,7,100,1.88923160081495,2
106,65,2,9,2,2,9,16.1621192465339,19.0043934374881,2
106,66,2,3,8,3,8,50.2328997724975,16.1621192465339,1
106,67,2,4,7,7,4,1.88923160081495,1.67308660338568,2
106,68,2,3,7,3,7,50.2328997724975,1.88923160081495,1
106,69,2,4,8,4,8,1.67308660338568,16.1621192465339,1
106,70,2,8,1,1,8,44.4858066222941,16.1621192465339,2
106,71,1,9,8,9,8,70.8751717969681,43.594028762536,1
106,72,1,9,12,9,12,70.8751717969681,17.884245506376,1
106,73,1,6,12,6,12,43.594028762536,17.884245506376,1
106,74,1,12,9,9,12,70.8751717969681,17.884245506376,2
106,75,1,12,4,12,4,17.884245506376,14.0261042959477,1
106,76,1,1,3,3,1,11.0002740485006,0.759511501145757,2
106,77,1,2,8,8,2,43.594028762536,4.89356064113839,2
106,78,1,3,1,3,1,11.0002740485006,0.759511501145757,1
106,79,1,3,1,3,1,11.0002740485006,0.759511501145757,1
106,80,1,12,2,12,2,17.884245506376,4.89356064113839,1
106,81,2,11,5,11,5,100,2.61214098539182,1
106,82,2,7,5,5,7,2.61214098539182,1.88923160081495,2
106,83,2,1,3,1,3,44.4858066222941,50.2328997724975,1
106,84,2,9,10,10,9,50.2328997724974,19.0043934374881,2
106,85,2,10,2,10,2,50.2328997724974,16.1621192465339,1
106,86,2,11,9,11,9,100,19.0043934374881,1
106,87,2,2,1,1,2,44.4858066222941,16.1621192465339,2
106,88,2,5,9,9,5,19.0043934374881,2.61214098539182,2
106,89,2,5,10,10,5,50.2328997724974,2.61214098539182,2
106,90,2,2,9,2,9,16.1621192465339,19.0043934374881,1
106,91,1,9,3,9,3,70.8751717969681,11.0002740485006,1
106,92,1,7,9,7,9,90.3707077873196,70.8751717969681,1
106,93,1,8,4,8,4,43.594028762536,14.0261042959477,1
106,94,1,1,9,9,1,70.8751717969681,0.759511501145757,2
106,95,1,4,3,4,3,14.0261042959477,11.0002740485006,1
106,96,1,7,1,7,1,90.3707077873196,0.759511501145757,1
106,97,1,6,4,6,4,43.594028762536,14.0261042959477,1
106,98,1,7,8,7,8,90.3707077873196,43.594028762536,1
106,99,1,3,6,6,3,43.594028762536,11.0002740485006,2
106,100,1,7,4,7,4,90.3707077873196,14.0261042959477,1
107,1,2,1,4,1,4,44.4858066222941,1.67308660338568,1
107,2,2,3,11,3,11,50.2328997724975,100,1
107,3,2,5,1,5,1,2.61214098539182,44.4858066222941,1
107,4,2,11,9,11,9,100,19.0043934374881,1
107,5,2,1,5,1,5,44.4858066222941,2.61214098539182,1
107,6,2,5,9,9,5,19.0043934374881,2.61214098539182,2
107,7,2,2,11,11,2,100,16.1621192465339,2
107,8,2,4,5,4,5,1.67308660338568,2.61214098539182,1
107,9,2,3,1,3,1,50.2328997724975,44.4858066222941,1
107,10,2,8,5,8,5,16.1621192465339,2.61214098539182,1
107,11,1,8,4,4,8,14.0261042959477,43.594028762536,2
107,12,1,1,10,1,10,0.759511501145757,4.89356064113839,1
107,13,1,12,4,4,12,14.0261042959477,17.884245506376,2
107,14,1,2,3,2,3,4.89356064113839,11.0002740485006,1
107,15,1,1,7,7,1,90.3707077873196,0.759511501145757,2
107,16,1,8,7,7,8,90.3707077873196,43.594028762536,2
107,17,1,3,12,12,3,17.884245506376,11.0002740485006,2
107,18,1,4,12,4,12,14.0261042959477,17.884245506376,1
107,19,1,3,12,3,12,11.0002740485006,17.884245506376,1
107,20,1,10,2,10,2,4.89356064113839,4.89356064113839,1
107,21,2,2,9,2,9,16.1621192465339,19.0043934374881,1
107,22,2,9,10,10,9,50.2328997724974,19.0043934374881,2
107,23,2,11,4,11,4,100,1.67308660338568,1
107,24,2,7,8,8,7,16.1621192465339,1.88923160081495,2
107,25,2,4,3,3,4,50.2328997724975,1.67308660338568,2
107,26,2,11,8,11,8,100,16.1621192465339,1
107,27,2,4,10,10,4,50.2328997724974,1.67308660338568,2
107,28,2,3,1,3,1,50.2328997724975,44.4858066222941,1
107,29,2,8,7,7,8,1.88923160081495,16.1621192465339,2
107,30,2,9,7,9,7,19.0043934374881,1.88923160081495,1
107,31,1,9,1,9,1,70.8751717969681,0.759511501145757,1
107,32,1,9,6,6,9,43.594028762536,70.8751717969681,2
107,33,1,10,6,6,10,43.594028762536,4.89356064113839,2
107,34,1,4,10,10,4,4.89356064113839,14.0261042959477,2
107,35,1,2,8,2,8,4.89356064113839,43.594028762536,1
107,36,1,1,12,1,12,0.759511501145757,17.884245506376,1
107,37,1,2,1,2,1,4.89356064113839,0.759511501145757,1
107,38,1,2,6,6,2,43.594028762536,4.89356064113839,2
107,39,1,8,6,8,6,43.594028762536,43.594028762536,1
107,40,1,9,8,9,8,70.8751717969681,43.594028762536,1
107,41,2,10,8,10,8,50.2328997724974,16.1621192465339,1
107,42,2,9,3,3,9,50.2328997724975,19.0043934374881,2
107,43,2,1,8,1,8,44.4858066222941,16.1621192465339,1
107,44,2,8,3,8,3,16.1621192465339,50.2328997724975,1
107,45,2,10,1,10,1,50.2328997724974,44.4858066222941,1
107,46,2,7,4,4,7,1.67308660338568,1.88923160081495,2
107,47,2,10,7,7,10,1.88923160081495,50.2328997724974,2
107,48,2,1,11,11,1,100,44.4858066222941,2
107,49,2,5,4,5,4,2.61214098539182,1.67308660338568,1
107,50,2,3,9,3,9,50.2328997724975,19.0043934374881,1
107,51,1,6,4,6,4,43.594028762536,14.0261042959477,1
107,52,1,4,8,8,4,43.594028762536,14.0261042959477,2
107,53,1,7,8,7,8,90.3707077873196,43.594028762536,1
107,54,1,6,10,10,6,4.89356064113839,43.594028762536,2
107,55,1,9,3,9,3,70.8751717969681,11.0002740485006,1
107,56,1,8,9,9,8,70.8751717969681,43.594028762536,2
107,57,1,10,1,1,10,0.759511501145757,4.89356064113839,2
107,58,1,7,3,7,3,90.3707077873196,11.0002740485006,1
107,59,1,10,7,7,10,90.3707077873196,4.89356064113839,2
107,60,1,6,2,2,6,4.89356064113839,43.594028762536,2
107,61,2,11,10,11,10,100,50.2328997724974,1
107,62,2,11,3,11,3,100,50.2328997724975,1
107,63,2,2,5,2,5,16.1621192465339,2.61214098539182,1
107,64,2,4,2,4,2,1.67308660338568,16.1621192465339,1
107,65,2,2,10,10,2,50.2328997724974,16.1621192465339,2
107,66,2,7,2,2,7,16.1621192465339,1.88923160081495,2
107,67,2,8,2,8,2,16.1621192465339,16.1621192465339,1
107,68,2,7,5,5,7,2.61214098539182,1.88923160081495,2
107,69,2,10,2,10,2,50.2328997724974,16.1621192465339,1
107,70,2,10,7,10,7,50.2328997724974,1.88923160081495,1
107,71,1,4,9,9,4,70.8751717969681,14.0261042959477,2
107,72,1,7,9,7,9,90.3707077873196,70.8751717969681,1
107,73,1,8,7,7,8,90.3707077873196,43.594028762536,2
107,74,1,12,9,9,12,70.8751717969681,17.884245506376,2
107,75,1,6,3,6,3,43.594028762536,11.0002740485006,1
107,76,1,7,9,7,9,90.3707077873196,70.8751717969681,1
107,77,1,2,12,12,2,17.884245506376,4.89356064113839,2
107,78,1,3,4,3,4,11.0002740485006,14.0261042959477,1
107,79,1,4,10,4,10,14.0261042959477,4.89356064113839,1
107,80,1,1,3,1,3,0.759511501145757,11.0002740485006,1
107,81,2,5,11,11,5,100,2.61214098539182,2
107,82,2,3,11,11,3,100,50.2328997724975,2
107,83,2,9,2,9,2,19.0043934374881,16.1621192465339,1
107,84,2,9,3,3,9,50.2328997724975,19.0043934374881,2
107,85,2,8,1,1,8,44.4858066222941,16.1621192465339,2
107,86,2,7,4,4,7,1.67308660338568,1.88923160081495,2
107,87,2,5,8,8,5,16.1621192465339,2.61214098539182,2
107,88,2,1,9,1,9,44.4858066222941,19.0043934374881,1
107,89,2,4,10,10,4,50.2328997724974,1.67308660338568,2
107,90,2,2,7,2,7,16.1621192465339,1.88923160081495,1
107,91,1,10,7,7,10,90.3707077873196,4.89356064113839,2
107,92,1,3,6,6,3,43.594028762536,11.0002740485006,2
107,93,1,12,10,10,12,4.89356064113839,17.884245506376,2
107,94,1,12,4,4,12,14.0261042959477,17.884245506376,2
107,95,1,9,8,9,8,70.8751717969681,43.594028762536,1
107,96,1,6,1,6,1,43.594028762536,0.759511501145757,1
107,97,1,7,1,7,1,90.3707077873196,0.759511501145757,1
107,98,1,1,2,2,1,4.89356064113839,0.759511501145757,2
107,99,1,12,2,12,2,17.884245506376,4.89356064113839,1
107,100,1,3,2,3,2,11.0002740485006,4.89356064113839,1
108,1,1,2,1,2,1,4.89356064113839,0.759511501145757,1
108,2,1,6,3,3,6,11.0002740485006,43.594028762536,2
108,3,1,4,7,4,7,14.0261042959477,90.3707077873196,1
108,4,1,10,12,10,12,4.89356064113839,17.884245506376,1
108,5,1,9,4,4,9,14.0261042959477,70.8751717969681,2
108,6,1,8,3,3,8,11.0002740485006,43.594028762536,2
108,7,1,9,1,1,9,0.759511501145757,70.8751717969681,2
108,8,1,1,4,4,1,14.0261042959477,0.759511501145757,2
108,9,1,12,10,12,10,17.884245506376,4.89356064113839,1
108,10,1,7,1,7,1,90.3707077873196,0.759511501145757,1
108,11,2,2,1,1,2,44.4858066222941,16.1621192465339,2
108,12,2,7,1,1,7,44.4858066222941,1.88923160081495,2
108,13,2,4,11,11,4,100,1.67308660338568,2
108,14,2,9,8,8,9,16.1621192465339,19.0043934374881,2
108,15,2,8,5,5,8,2.61214098539182,16.1621192465339,2
108,16,2,3,11,11,3,100,50.2328997724975,2
108,17,2,3,4,3,4,50.2328997724975,1.67308660338568,1
108,18,2,9,2,2,9,16.1621192465339,19.0043934374881,2
108,19,2,7,5,7,5,1.88923160081495,2.61214098539182,1
108,20,2,7,9,9,7,19.0043934374881,1.88923160081495,2
108,21,1,2,9,2,9,4.89356064113839,70.8751717969681,1
108,22,1,12,9,9,12,70.8751717969681,17.884245506376,2
108,23,1,8,6,6,8,43.594028762536,43.594028762536,2
108,24,1,8,4,8,4,43.594028762536,14.0261042959477,1
108,25,1,7,2,7,2,90.3707077873196,4.89356064113839,1
108,26,1,12,4,12,4,17.884245506376,14.0261042959477,1
108,27,1,1,10,10,1,4.89356064113839,0.759511501145757,2
108,28,1,1,12,12,1,17.884245506376,0.759511501145757,2
108,29,1,12,8,8,12,43.594028762536,17.884245506376,2
108,30,1,7,6,7,6,90.3707077873196,43.594028762536,1
108,31,2,8,3,3,8,50.2328997724975,16.1621192465339,2
108,32,2,2,1,1,2,44.4858066222941,16.1621192465339,2
108,33,2,11,9,11,9,100,19.0043934374881,1
108,34,2,10,5,10,5,50.2328997724974,2.61214098539182,1
108,35,2,8,7,8,7,16.1621192465339,1.88923160081495,1
108,36,2,4,1,1,4,44.4858066222941,1.67308660338568,2
108,37,2,3,4,3,4,50.2328997724975,1.67308660338568,1
108,38,2,2,3,2,3,16.1621192465339,50.2328997724975,1
108,39,2,5,10,10,5,50.2328997724974,2.61214098539182,2
108,40,2,5,9,9,5,19.0043934374881,2.61214098539182,2
108,41,1,3,7,7,3,90.3707077873196,11.0002740485006,2
108,42,1,9,6,9,6,70.8751717969681,43.594028762536,1
108,43,1,4,1,4,1,14.0261042959477,0.759511501145757,1
108,44,1,3,12,12,3,17.884245506376,11.0002740485006,2
108,45,1,4,9,9,4,70.8751717969681,14.0261042959477,2
108,46,1,12,2,2,12,4.89356064113839,17.884245506376,2
108,47,1,7,2,7,2,90.3707077873196,4.89356064113839,1
108,48,1,10,7,7,10,90.3707077873196,4.89356064113839,2
108,49,1,6,3,3,6,11.0002740485006,43.594028762536,2
108,50,1,1,7,7,1,90.3707077873196,0.759511501145757,2
108,51,2,9,8,8,9,16.1621192465339,19.0043934374881,2
108,52,2,5,10,10,5,50.2328997724974,2.61214098539182,2
108,53,2,4,3,3,4,50.2328997724975,1.67308660338568,2
108,54,2,1,4,1,4,44.4858066222941,1.67308660338568,1
108,55,2,4,10,10,4,50.2328997724974,1.67308660338568,2
108,56,2,9,4,9,4,19.0043934374881,1.67308660338568,1
108,57,2,2,1,1,2,44.4858066222941,16.1621192465339,2
108,58,2,11,2,11,2,100,16.1621192465339,1
108,59,2,2,3,3,2,50.2328997724975,16.1621192465339,2
108,60,2,10,11,11,10,100,50.2328997724974,2
108,61,1,6,8,8,6,43.594028762536,43.594028762536,2
108,62,1,2,3,2,3,4.89356064113839,11.0002740485006,1
108,63,1,4,2,4,2,14.0261042959477,4.89356064113839,1
108,64,1,8,12,8,12,43.594028762536,17.884245506376,1
108,65,1,10,4,10,4,4.89356064113839,14.0261042959477,1
108,66,1,9,8,9,8,70.8751717969681,43.594028762536,1
108,67,1,8,10,8,10,43.594028762536,4.89356064113839,1
108,68,1,3,6,6,3,43.594028762536,11.0002740485006,2
108,69,1,2,7,7,2,90.3707077873196,4.89356064113839,2
108,70,1,7,10,7,10,90.3707077873196,4.89356064113839,1
108,71,2,10,7,10,7,50.2328997724974,1.88923160081495,1
108,72,2,11,3,11,3,100,50.2328997724975,1
108,73,2,3,7,3,7,50.2328997724975,1.88923160081495,1
108,74,2,9,8,8,9,16.1621192465339,19.0043934374881,2
108,75,2,11,5,11,5,100,2.61214098539182,1
108,76,2,5,9,9,5,19.0043934374881,2.61214098539182,2
108,77,2,8,4,4,8,1.67308660338568,16.1621192465339,2
108,78,2,11,10,11,10,100,50.2328997724974,1
108,79,2,4,7,7,4,1.88923160081495,1.67308660338568,2
108,80,2,7,8,8,7,16.1621192465339,1.88923160081495,2
108,81,1,4,3,3,4,11.0002740485006,14.0261042959477,2
108,82,1,1,10,10,1,4.89356064113839,0.759511501145757,2
108,83,1,6,8,8,6,43.594028762536,43.594028762536,2
108,84,1,10,9,9,10,70.8751717969681,4.89356064113839,2
108,85,1,3,1,3,1,11.0002740485006,0.759511501145757,1
108,86,1,3,6,6,3,43.594028762536,11.0002740485006,2
108,87,1,6,8,8,6,43.594028762536,43.594028762536,2
108,88,1,2,9,9,2,70.8751717969681,4.89356064113839,2
108,89,1,10,2,10,2,4.89356064113839,4.89356064113839,1
108,90,1,9,12,9,12,70.8751717969681,17.884245506376,1
108,91,2,7,2,2,7,16.1621192465339,1.88923160081495,2
108,92,2,3,11,11,3,100,50.2328997724975,2
108,93,2,1,5,1,5,44.4858066222941,2.61214098539182,1
108,94,2,1,10,10,1,50.2328997724974,44.4858066222941,2
108,95,2,5,2,2,5,16.1621192465339,2.61214098539182,2
108,96,2,1,7,1,7,44.4858066222941,1.88923160081495,1
108,97,2,8,11,11,8,100,16.1621192465339,2
108,98,2,1,8,1,8,44.4858066222941,16.1621192465339,1
108,99,2,10,2,10,2,50.2328997724974,16.1621192465339,1
108,100,2,10,9,10,9,50.2328997724974,19.0043934374881,1
109,1,1,2,3,3,2,11.0002740485006,4.89356064113839,2
109,2,1,6,9,6,9,43.594028762536,70.8751717969681,1
109,3,1,6,4,4,6,14.0261042959477,43.594028762536,2
109,4,1,7,12,7,12,90.3707077873196,17.884245506376,1
109,5,1,9,2,9,2,70.8751717969681,4.89356064113839,1
109,6,1,4,10,10,4,4.89356064113839,14.0261042959477,2
109,7,1,2,12,12,2,17.884245506376,4.89356064113839,2
109,8,1,8,6,8,6,43.594028762536,43.594028762536,1
109,9,1,10,12,10,12,4.89356064113839,17.884245506376,1
109,10,1,2,1,2,1,4.89356064113839,0.759511501145757,1
109,11,2,9,10,10,9,50.2328997724974,19.0043934374881,2
109,12,2,11,9,11,9,100,19.0043934374881,1
109,13,2,2,5,2,5,16.1621192465339,2.61214098539182,1
109,14,2,9,10,10,9,50.2328997724974,19.0043934374881,2
109,15,2,3,10,3,10,50.2328997724975,50.2328997724974,1
109,16,2,5,4,4,5,1.67308660338568,2.61214098539182,2
109,17,2,11,9,11,9,100,19.0043934374881,1
109,18,2,5,1,1,5,44.4858066222941,2.61214098539182,2
109,19,2,8,4,8,4,16.1621192465339,1.67308660338568,1
109,20,2,2,1,1,2,44.4858066222941,16.1621192465339,2
109,21,1,10,6,6,10,43.594028762536,4.89356064113839,2
109,22,1,6,10,10,6,4.89356064113839,43.594028762536,2
109,23,1,1,12,1,12,0.759511501145757,17.884245506376,1
109,24,1,7,1,7,1,90.3707077873196,0.759511501145757,1
109,25,1,10,3,3,10,11.0002740485006,4.89356064113839,2
109,26,1,8,4,8,4,43.594028762536,14.0261042959477,1
109,27,1,2,6,6,2,43.594028762536,4.89356064113839,2
109,28,1,4,7,7,4,90.3707077873196,14.0261042959477,2
109,29,1,4,9,9,4,70.8751717969681,14.0261042959477,2
109,30,1,3,8,8,3,43.594028762536,11.0002740485006,2
109,31,2,3,8,3,8,50.2328997724975,16.1621192465339,1
109,32,2,4,7,7,4,1.88923160081495,1.67308660338568,2
109,33,2,3,7,3,7,50.2328997724975,1.88923160081495,1
109,34,2,1,9,9,1,19.0043934374881,44.4858066222941,2
109,35,2,5,7,5,7,2.61214098539182,1.88923160081495,1
109,36,2,4,9,9,4,19.0043934374881,1.67308660338568,2
109,37,2,11,2,11,2,100,16.1621192465339,1
109,38,2,8,10,10,8,50.2328997724974,16.1621192465339,2
109,39,2,10,8,10,8,50.2328997724974,16.1621192465339,1
109,40,2,1,4,1,4,44.4858066222941,1.67308660338568,1
109,41,1,6,2,6,2,43.594028762536,4.89356064113839,1
109,42,1,10,9,9,10,70.8751717969681,4.89356064113839,2
109,43,1,12,9,9,12,70.8751717969681,17.884245506376,2
109,44,1,12,2,12,2,17.884245506376,4.89356064113839,1
109,45,1,9,3,9,3,70.8751717969681,11.0002740485006,1
109,46,1,8,4,8,4,43.594028762536,14.0261042959477,1
109,47,1,3,1,3,1,11.0002740485006,0.759511501145757,1
109,48,1,9,4,9,4,70.8751717969681,14.0261042959477,1
109,49,1,9,1,9,1,70.8751717969681,0.759511501145757,1
109,50,1,3,7,7,3,90.3707077873196,11.0002740485006,2
109,51,2,2,5,2,5,16.1621192465339,2.61214098539182,1
109,52,2,4,7,4,7,1.67308660338568,1.88923160081495,1
109,53,2,1,3,1,3,44.4858066222941,50.2328997724975,1
109,54,2,7,4,7,4,1.88923160081495,1.67308660338568,1
109,55,2,7,3,3,7,50.2328997724975,1.88923160081495,2
109,56,2,2,11,11,2,100,16.1621192465339,2
109,57,2,10,8,10,8,50.2328997724974,16.1621192465339,1
109,58,2,9,2,9,2,19.0043934374881,16.1621192465339,1
109,59,2,3,9,3,9,50.2328997724975,19.0043934374881,1
109,60,2,7,5,5,7,2.61214098539182,1.88923160081495,2
